TO,FROM,TOTALVOLUME,ADDRESSESCOUNT,ID,SYMBOL,PARTNER_SYMBOL,TIME,MERGE_KEY
1000.0,100.0,3995712.09518121,13965,1182,BTC,BTC,1634515200,1634515200_100.0_1000.0
10000.0,1000.0,5307841.0615938,2080,1182,BTC,BTC,1634515200,1634515200_1000.0_10000.0
100000.0,10000.0,2014472.29702253,78,1182,BTC,BTC,1634515200,1634515200_10000.0_100000.0
0.0,100000.0,571895.76957491,3,1182,BTC,BTC,1634515200,1634515200_100000.0_0.0
0.001,1e-08,3993.40688488,19668457,1182,BTC,BTC,1634601600,1634601600_1e-08_0.001
0.01,0.001,36603.10166995,9608434,1182,BTC,BTC,1634601600,1634601600_0.001_0.01
0.1,0.01,191213.45745468,5895375,1182,BTC,BTC,1634601600,1634601600_0.01_0.1
1.0,0.1,758031.26938973,2434240,1182,BTC,BTC,1634601600,1634601600_0.1_1.0
10.0,1.0,1701815.87337146,664664,1182,BTC,BTC,1634601600,1634601600_1.0_10.0
100.0,10.0,4267214.29674848,131319,1182,BTC,BTC,1634601600,1634601600_10.0_100.0
1000.0,100.0,3992209.90096005,13952,1182,BTC,BTC,1634601600,1634601600_100.0_1000.0
10000.0,1000.0,5316723.3738063,2075,1182,BTC,BTC,1634601600,1634601600_1000.0_10000.0
100000.0,10000.0,2008858.09509275,77,1182,BTC,BTC,1634601600,1634601600_10000.0_100000.0
0.0,100000.0,571895.76959268,3,1182,BTC,BTC,1634601600,1634601600_100000.0_0.0
0.001,1e-08,4007.81261609,19703175,1182,BTC,BTC,1634688000,1634688000_1e-08_0.001
0.01,0.001,36679.95061147,9634777,1182,BTC,BTC,1634688000,1634688000_0.001_0.01
0.1,0.01,191387.60645878,5902676,1182,BTC,BTC,1634688000,1634688000_0.01_0.1
1.0,0.1,758128.66849287,2434734,1182,BTC,BTC,1634688000,1634688000_0.1_1.0
10.0,1.0,1701835.80107707,664902,1182,BTC,BTC,1634688000,1634688000_1.0_10.0
100.0,10.0,4268378.30313939,131367,1182,BTC,BTC,1634688000,1634688000_10.0_100.0
1000.0,100.0,3982881.57046058,13933,1182,BTC,BTC,1634688000,1634688000_100.0_1000.0
10000.0,1000.0,5335405.54605483,2087,1182,BTC,BTC,1634688000,1634688000_1000.0_10000.0
100000.0,10000.0,1998888.76645943,76,1182,BTC,BTC,1634688000,1634688000_10000.0_100000.0
0.0,100000.0,571895.76960045,3,1182,BTC,BTC,1634688000,1634688000_100000.0_0.0
0.001,1e-08,4001.24793013,19695512,1182,BTC,BTC,1634774400,1634774400_1e-08_0.001
0.01,0.001,36568.83308377,9601443,1182,BTC,BTC,1634774400,1634774400_0.001_0.01
0.1,0.01,191098.11358708,5892452,1182,BTC,BTC,1634774400,1634774400_0.01_0.1
1.0,0.1,757661.22450042,2433016,1182,BTC,BTC,1634774400,1634774400_0.1_1.0
10.0,1.0,1699258.75127275,663934,1182,BTC,BTC,1634774400,1634774400_1.0_10.0
100.0,10.0,4268734.87601065,131432,1182,BTC,BTC,1634774400,1634774400_10.0_100.0
1000.0,100.0,3976572.36642702,13932,1182,BTC,BTC,1634774400,1634774400_100.0_1000.0
10000.0,1000.0,5336523.05299433,2090,1182,BTC,BTC,1634774400,1634774400_1000.0_10000.0
100000.0,10000.0,2008100.55943456,78,1182,BTC,BTC,1634774400,1634774400_10000.0_100000.0
0.0,100000.0,571895.76973025,3,1182,BTC,BTC,1634774400,1634774400_100000.0_0.0
0.001,1e-08,4000.2092286,19685884,1182,BTC,BTC,1634860800,1634860800_1e-08_0.001
0.01,0.001,36598.28629944,9607536,1182,BTC,BTC,1634860800,1634860800_0.001_0.01
0.1,0.01,191145.02818994,5894147,1182,BTC,BTC,1634860800,1634860800_0.01_0.1
1.0,0.1,757908.09905992,2433735,1182,BTC,BTC,1634860800,1634860800_0.1_1.0
10.0,1.0,1699992.34461927,664202,1182,BTC,BTC,1634860800,1634860800_1.0_10.0
100.0,10.0,4265551.8269921,131257,1182,BTC,BTC,1634860800,1634860800_10.0_100.0
1000.0,100.0,3982511.04898279,13950,1182,BTC,BTC,1634860800,1634860800_100.0_1000.0
10000.0,1000.0,5333461.79901483,2084,1182,BTC,BTC,1634860800,1634860800_1000.0_10000.0
100000.0,10000.0,2008337.88285152,79,1182,BTC,BTC,1634860800,1634860800_10000.0_100000.0
0.0,100000.0,571895.76973255,3,1182,BTC,BTC,1634860800,1634860800_100000.0_0.0
0.001,1e-08,4013.20656007,19713275,1182,BTC,BTC,1634947200,1634947200_1e-08_0.001
0.01,0.001,36691.38920112,9636814,1182,BTC,BTC,1634947200,1634947200_0.001_0.01
0.1,0.01,191119.5432888,5895380,1182,BTC,BTC,1634947200,1634947200_0.01_0.1
1.0,0.1,757788.01462197,2433094,1182,BTC,BTC,1634947200,1634947200_0.1_1.0
10.0,1.0,1700665.82376028,664323,1182,BTC,BTC,1634947200,1634947200_1.0_10.0
100.0,10.0,4266187.69822934,131382,1182,BTC,BTC,1634947200,1634947200_10.0_100.0
1000.0,100.0,3985886.1747531,13972,1182,BTC,BTC,1634947200,1634947200_100.0_1000.0
10000.0,1000.0,5317882.10452791,2080,1182,BTC,BTC,1634947200,1634947200_1000.0_10000.0
100000.0,10000.0,2020178.82028805,80,1182,BTC,BTC,1634947200,1634947200_10000.0_100000.0
0.0,100000.0,571895.76974032,3,1182,BTC,BTC,1634947200,1634947200_100000.0_0.0
0.001,1e-08,4027.63573673,19744007,1182,BTC,BTC,1635033600,1635033600_1e-08_0.001
0.01,0.001,36776.37120992,9664269,1182,BTC,BTC,1635033600,1635033600_0.001_0.01
0.1,0.01,191220.01435783,5899580,1182,BTC,BTC,1635033600,1635033600_0.01_0.1
1.0,0.1,757835.92292316,2433697,1182,BTC,BTC,1635033600,1635033600_0.1_1.0
10.0,1.0,1696399.26519047,663822,1182,BTC,BTC,1635033600,1635033600_1.0_10.0
100.0,10.0,4260669.13845679,131080,1182,BTC,BTC,1635033600,1635033600_10.0_100.0
1000.0,100.0,3996033.37134665,14008,1182,BTC,BTC,1635033600,1635033600_100.0_1000.0
10000.0,1000.0,5326628.82442658,2083,1182,BTC,BTC,1635033600,1635033600_1000.0_10000.0
100000.0,10000.0,2011778.48154141,79,1182,BTC,BTC,1635033600,1635033600_10000.0_100000.0
0.0,100000.0,571895.76978142,3,1182,BTC,BTC,1635033600,1635033600_100000.0_0.0
0.001,1e-08,4012.26221588,19724400,1182,BTC,BTC,1635120000,1635120000_1e-08_0.001
0.01,0.001,36614.92631677,9613143,1182,BTC,BTC,1635120000,1635120000_0.001_0.01
0.1,0.01,191227.29625389,5897266,1182,BTC,BTC,1635120000,1635120000_0.01_0.1
1.0,0.1,758136.89897741,2434955,1182,BTC,BTC,1635120000,1635120000_0.1_1.0
10.0,1.0,1687264.36358771,661879,1182,BTC,BTC,1635120000,1635120000_1.0_10.0
100.0,10.0,4257805.73194527,130963,1182,BTC,BTC,1635120000,1635120000_10.0_100.0
1000.0,100.0,4009435.74065876,14059,1182,BTC,BTC,1635120000,1635120000_100.0_1000.0
10000.0,1000.0,5321528.86859553,2080,1182,BTC,BTC,1635120000,1635120000_1000.0_10000.0
100000.0,10000.0,2016480.43663055,81,1182,BTC,BTC,1635120000,1635120000_10000.0_100000.0
0.0,100000.0,571895.76978919,3,1182,BTC,BTC,1635120000,1635120000_100000.0_0.0
0.001,1e-08,4019.85751873,19746903,1182,BTC,BTC,1635206400,1635206400_1e-08_0.001
0.01,0.001,36616.14765374,9607208,1182,BTC,BTC,1635206400,1635206400_0.001_0.01
0.1,0.01,191325.47652948,5900825,1182,BTC,BTC,1635206400,1635206400_0.01_0.1
1.0,0.1,758248.56489492,2435395,1182,BTC,BTC,1635206400,1635206400_0.1_1.0
10.0,1.0,1682574.80393635,659858,1182,BTC,BTC,1635206400,1635206400_1.0_10.0
100.0,10.0,4261695.71174101,130969,1182,BTC,BTC,1635206400,1635206400_10.0_100.0
1000.0,100.0,4011988.53306009,14084,1182,BTC,BTC,1635206400,1635206400_100.0_1000.0
10000.0,1000.0,5307889.80659684,2076,1182,BTC,BTC,1635206400,1635206400_1000.0_10000.0
100000.0,10000.0,2028384.12324284,82,1182,BTC,BTC,1635206400,1635206400_10000.0_100000.0
0.0,100000.0,572596.76979696,3,1182,BTC,BTC,1635206400,1635206400_100000.0_0.0
0.001,1e-08,4025.43311773,19762645,1182,BTC,BTC,1635292800,1635292800_1e-08_0.001
0.01,0.001,36704.92415782,9634239,1182,BTC,BTC,1635292800,1635292800_0.001_0.01
0.1,0.01,191452.25781982,5905940,1182,BTC,BTC,1635292800,1635292800_0.01_0.1
1.0,0.1,758407.32820278,2436069,1182,BTC,BTC,1635292800,1635292800_0.1_1.0
10.0,1.0,1683112.55837271,659850,1182,BTC,BTC,1635292800,1635292800_1.0_10.0
100.0,10.0,4266767.27217414,131077,1182,BTC,BTC,1635292800,1635292800_10.0_100.0
1000.0,100.0,4006963.74216633,14059,1182,BTC,BTC,1635292800,1635292800_100.0_1000.0
10000.0,1000.0,5295013.92245939,2068,1182,BTC,BTC,1635292800,1635292800_1000.0_10000.0
100000.0,10000.0,2040115.83604765,83,1182,BTC,BTC,1635292800,1635292800_10000.0_100000.0
0.0,100000.0,573757.77045259,3,1182,BTC,BTC,1635292800,1635292800_100000.0_0.0
0.001,1e-08,4029.62664223,19759599,1182,BTC,BTC,1635379200,1635379200_1e-08_0.001
0.01,0.001,36745.07497623,9644921,1182,BTC,BTC,1635379200,1635379200_0.001_0.01
0.1,0.01,191497.11643018,5907312,1182,BTC,BTC,1635379200,1635379200_0.01_0.1
1.0,0.1,758662.33274332,2436630,1182,BTC,BTC,1635379200,1635379200_0.1_1.0
10.0,1.0,1683790.39036714,659995,1182,BTC,BTC,1635379200,1635379200_1.0_10.0
100.0,10.0,4272942.39905109,131048,1182,BTC,BTC,1635379200,1635379200_10.0_100.0
1000.0,100.0,3995019.55095031,14001,1182,BTC,BTC,1635379200,1635379200_100.0_1000.0
10000.0,1000.0,5293240.72215802,2069,1182,BTC,BTC,1635379200,1635379200_1000.0_10000.0
100000.0,10000.0,2047319.31117214,83,1182,BTC,BTC,1635379200,1635379200_10000.0_100000.0
0.0,100000.0,574030.7704803,3,1182,BTC,BTC,1635379200,1635379200_100000.0_0.0
0.001,1e-08,4044.71364207,19795502,1182,BTC,BTC,1635465600,1635465600_1e-08_0.001
0.01,0.001,36811.91120964,9667047,1182,BTC,BTC,1635465600,1635465600_0.001_0.01
0.1,0.01,191584.03187478,5910688,1182,BTC,BTC,1635465600,1635465600_0.01_0.1
1.0,0.1,758895.28990042,2437315,1182,BTC,BTC,1635465600,1635465600_0.1_1.0
10.0,1.0,1683849.6465557,660124,1182,BTC,BTC,1635465600,1635465600_1.0_10.0
100.0,10.0,4271162.03669585,131156,1182,BTC,BTC,1635465600,1635465600_10.0_100.0
1000.0,100.0,3999336.52716819,14010,1182,BTC,BTC,1635465600,1635465600_100.0_1000.0
10000.0,1000.0,5292026.3808078,2068,1182,BTC,BTC,1635465600,1635465600_1000.0_10000.0
100000.0,10000.0,2046604.73662067,83,1182,BTC,BTC,1635465600,1635465600_10000.0_100000.0
0.0,100000.0,574030.77049584,3,1182,BTC,BTC,1635465600,1635465600_100000.0_0.0
0.001,1e-08,4063.2565378,19836150,1182,BTC,BTC,1635552000,1635552000_1e-08_0.001
0.01,0.001,36871.63236798,9680075,1182,BTC,BTC,1635552000,1635552000_0.001_0.01
0.1,0.01,191773.5635719,5917269,1182,BTC,BTC,1635552000,1635552000_0.01_0.1
1.0,0.1,759305.23924722,2438963,1182,BTC,BTC,1635552000,1635552000_0.1_1.0
10.0,1.0,1683676.88262192,660154,1182,BTC,BTC,1635552000,1635552000_1.0_10.0
100.0,10.0,4270309.21932703,131145,1182,BTC,BTC,1635552000,1635552000_10.0_100.0
1000.0,100.0,3993085.16957108,14017,1182,BTC,BTC,1635552000,1635552000_100.0_1000.0
10000.0,1000.0,5296701.20615122,2070,1182,BTC,BTC,1635552000,1635552000_1000.0_10000.0
100000.0,10000.0,2049497.85504139,83,1182,BTC,BTC,1635552000,1635552000_10000.0_100000.0
0.0,100000.0,574030.77053342,3,1182,BTC,BTC,1635552000,1635552000_100000.0_0.0
0.001,1e-08,4050.84584393,19819700,1182,BTC,BTC,1635638400,1635638400_1e-08_0.001
0.01,0.001,36790.52343465,9653104,1182,BTC,BTC,1635638400,1635638400_0.001_0.01
0.1,0.01,191718.96432365,5914434,1182,BTC,BTC,1635638400,1635638400_0.01_0.1
1.0,0.1,759318.13643799,2439024,1182,BTC,BTC,1635638400,1635638400_0.1_1.0
10.0,1.0,1683652.73890961,660073,1182,BTC,BTC,1635638400,1635638400_1.0_10.0
100.0,10.0,4269665.57667046,131062,1182,BTC,BTC,1635638400,1635638400_10.0_100.0
1000.0,100.0,4000455.66733273,14025,1182,BTC,BTC,1635638400,1635638400_100.0_1000.0
10000.0,1000.0,5287819.69729024,2065,1182,BTC,BTC,1635638400,1635638400_1000.0_10000.0
100000.0,10000.0,2052680.62418651,83,1182,BTC,BTC,1635638400,1635638400_10000.0_100000.0
0.0,100000.0,574030.77054119,3,1182,BTC,BTC,1635638400,1635638400_100000.0_0.0
0.001,1e-08,4062.66896438,19789403,1182,BTC,BTC,1635724800,1635724800_1e-08_0.001
0.01,0.001,36822.10137484,9658636,1182,BTC,BTC,1635724800,1635724800_0.001_0.01
0.1,0.01,191933.29346913,5921175,1182,BTC,BTC,1635724800,1635724800_0.01_0.1
1.0,0.1,759884.48239433,2440855,1182,BTC,BTC,1635724800,1635724800_0.1_1.0
10.0,1.0,1684632.4435765,660476,1182,BTC,BTC,1635724800,1635724800_1.0_10.0
100.0,10.0,4273162.84946197,131270,1182,BTC,BTC,1635724800,1635724800_10.0_100.0
1000.0,100.0,4005299.33598723,14035,1182,BTC,BTC,1635724800,1635724800_100.0_1000.0
10000.0,1000.0,5274451.83578863,2073,1182,BTC,BTC,1635724800,1635724800_1000.0_10000.0
100000.0,10000.0,2056644.76340499,83,1182,BTC,BTC,1635724800,1635724800_10000.0_100000.0
0.0,100000.0,574214.77054896,3,1182,BTC,BTC,1635724800,1635724800_100000.0_0.0
0.001,1e-08,4073.36983605,19826485,1182,BTC,BTC,1635811200,1635811200_1e-08_0.001
0.01,0.001,36801.67525003,9651070,1182,BTC,BTC,1635811200,1635811200_0.001_0.01
0.1,0.01,191971.69680142,5922261,1182,BTC,BTC,1635811200,1635811200_0.01_0.1
1.0,0.1,760032.68603024,2441642,1182,BTC,BTC,1635811200,1635811200_0.1_1.0
10.0,1.0,1684485.06589247,660457,1182,BTC,BTC,1635811200,1635811200_1.0_10.0
100.0,10.0,4272622.86085824,131312,1182,BTC,BTC,1635811200,1635811200_10.0_100.0
1000.0,100.0,4011326.94847287,14062,1182,BTC,BTC,1635811200,1635811200_100.0_1000.0
10000.0,1000.0,5283832.72137103,2063,1182,BTC,BTC,1635811200,1635811200_1000.0_10000.0
100000.0,10000.0,2042734.24990188,82,1182,BTC,BTC,1635811200,1635811200_10000.0_100000.0
0.0,100000.0,574214.77055673,3,1182,BTC,BTC,1635811200,1635811200_100000.0_0.0
0.001,1e-08,4061.94769721,19809272,1182,BTC,BTC,1635897600,1635897600_1e-08_0.001
0.01,0.001,36782.02615322,9637982,1182,BTC,BTC,1635897600,1635897600_0.001_0.01
0.1,0.01,192117.20779574,5926214,1182,BTC,BTC,1635897600,1635897600_0.01_0.1
1.0,0.1,760619.89605713,2443425,1182,BTC,BTC,1635897600,1635897600_0.1_1.0
10.0,1.0,1685352.25139372,660778,1182,BTC,BTC,1635897600,1635897600_1.0_10.0
100.0,10.0,4272083.16491638,131340,1182,BTC,BTC,1635897600,1635897600_10.0_100.0
1000.0,100.0,4005555.90513032,14029,1182,BTC,BTC,1635897600,1635897600_100.0_1000.0
10000.0,1000.0,5270506.88207084,2072,1182,BTC,BTC,1635897600,1635897600_1000.0_10000.0
100000.0,10000.0,2061808.2431919,83,1182,BTC,BTC,1635897600,1635897600_10000.0_100000.0
0.0,100000.0,574214.7705645,3,1182,BTC,BTC,1635897600,1635897600_100000.0_0.0
0.001,1e-08,4073.12179025,19831414,1182,BTC,BTC,1635984000,1635984000_1e-08_0.001
0.01,0.001,36778.08341154,9642651,1182,BTC,BTC,1635984000,1635984000_0.001_0.01
0.1,0.01,192151.94795881,5926239,1182,BTC,BTC,1635984000,1635984000_0.01_0.1
1.0,0.1,760789.96127775,2444101,1182,BTC,BTC,1635984000,1635984000_0.1_1.0
10.0,1.0,1686069.57346236,661163,1182,BTC,BTC,1635984000,1635984000_1.0_10.0
100.0,10.0,4273424.92322441,131304,1182,BTC,BTC,1635984000,1635984000_10.0_100.0
1000.0,100.0,4000870.52281759,14014,1182,BTC,BTC,1635984000,1635984000_100.0_1000.0
10000.0,1000.0,5261082.38320596,2071,1182,BTC,BTC,1635984000,1635984000_1000.0_10000.0
100000.0,10000.0,2074540.75725002,84,1182,BTC,BTC,1635984000,1635984000_10000.0_100000.0
0.0,100000.0,574214.77057227,3,1182,BTC,BTC,1635984000,1635984000_100000.0_0.0
0.001,1e-08,4065.29273878,19825991,1182,BTC,BTC,1636070400,1636070400_1e-08_0.001
0.01,0.001,36738.89639724,9628438,1182,BTC,BTC,1636070400,1636070400_0.001_0.01
0.1,0.01,192113.63218658,5924161,1182,BTC,BTC,1636070400,1636070400_0.01_0.1
1.0,0.1,760294.02212369,2442934,1182,BTC,BTC,1636070400,1636070400_0.1_1.0
10.0,1.0,1685654.1267898,660950,1182,BTC,BTC,1636070400,1636070400_1.0_10.0
100.0,10.0,4283449.31408413,131523,1182,BTC,BTC,1636070400,1636070400_10.0_100.0
1000.0,100.0,3992085.37101859,13977,1182,BTC,BTC,1636070400,1636070400_100.0_1000.0
10000.0,1000.0,5259394.41891908,2071,1182,BTC,BTC,1636070400,1636070400_1000.0_10000.0
100000.0,10000.0,2076531.95005262,84,1182,BTC,BTC,1636070400,1636070400_10000.0_100000.0
0.0,100000.0,574637.77066045,3,1182,BTC,BTC,1636070400,1636070400_100000.0_0.0
0.001,1e-08,4082.77690318,19864483,1182,BTC,BTC,1636156800,1636156800_1e-08_0.001
0.01,0.001,36851.37538551,9664336,1182,BTC,BTC,1636156800,1636156800_0.001_0.01
0.1,0.01,192264.03555621,5929809,1182,BTC,BTC,1636156800,1636156800_0.01_0.1
1.0,0.1,760563.89376546,2444067,1182,BTC,BTC,1636156800,1636156800_0.1_1.0
10.0,1.0,1685586.30480126,661000,1182,BTC,BTC,1636156800,1636156800_1.0_10.0
100.0,10.0,4287295.96167761,131565,1182,BTC,BTC,1636156800,1636156800_10.0_100.0
1000.0,100.0,3994313.24093825,13987,1182,BTC,BTC,1636156800,1636156800_100.0_1000.0
10000.0,1000.0,5258554.91112948,2067,1182,BTC,BTC,1636156800,1636156800_1000.0_10000.0
100000.0,10000.0,2071777.02414578,84,1182,BTC,BTC,1636156800,1636156800_10000.0_100000.0
0.0,100000.0,574637.77066822,3,1182,BTC,BTC,1636156800,1636156800_100000.0_0.0
0.001,1e-08,4084.76822473,19876523,1182,BTC,BTC,1636243200,1636243200_1e-08_0.001
0.01,0.001,36846.11701208,9661891,1182,BTC,BTC,1636243200,1636243200_0.001_0.01
0.1,0.01,192301.67598117,5931069,1182,BTC,BTC,1636243200,1636243200_0.01_0.1
1.0,0.1,760788.5663457,2444886,1182,BTC,BTC,1636243200,1636243200_0.1_1.0
10.0,1.0,1685746.48779452,661118,1182,BTC,BTC,1636243200,1636243200_1.0_10.0
100.0,10.0,4287204.1650084,131507,1182,BTC,BTC,1636243200,1636243200_10.0_100.0
1000.0,100.0,3996351.78510593,13986,1182,BTC,BTC,1636243200,1636243200_100.0_1000.0
10000.0,1000.0,5243786.31212571,2063,1182,BTC,BTC,1636243200,1636243200_1000.0_10000.0
100000.0,10000.0,2085135.89669673,85,1182,BTC,BTC,1636243200,1636243200_10000.0_100000.0
0.0,100000.0,574637.77067599,3,1182,BTC,BTC,1636243200,1636243200_100000.0_0.0
0.001,1e-08,4095.08768185,19907714,1182,BTC,BTC,1636329600,1636329600_1e-08_0.001
0.01,0.001,36916.6671007,9684963,1182,BTC,BTC,1636329600,1636329600_0.001_0.01
0.1,0.01,192464.08299722,5938805,1182,BTC,BTC,1636329600,1636329600_0.01_0.1
1.0,0.1,760941.26657136,2445294,1182,BTC,BTC,1636329600,1636329600_0.1_1.0
10.0,1.0,1686505.46588327,661453,1182,BTC,BTC,1636329600,1636329600_1.0_10.0
100.0,10.0,4296038.28310019,131652,1182,BTC,BTC,1636329600,1636329600_10.0_100.0
1000.0,100.0,3989734.37284662,13978,1182,BTC,BTC,1636329600,1636329600_100.0_1000.0
10000.0,1000.0,5259515.00411359,2064,1182,BTC,BTC,1636329600,1636329600_1000.0_10000.0
100000.0,10000.0,2068379.2989924,83,1182,BTC,BTC,1636329600,1636329600_10000.0_100000.0
0.0,100000.0,573137.76568376,3,1182,BTC,BTC,1636329600,1636329600_100000.0_0.0
0.001,1e-08,4083.9808907,19887246,1182,BTC,BTC,1636416000,1636416000_1e-08_0.001
0.01,0.001,36831.54709086,9660371,1182,BTC,BTC,1636416000,1636416000_0.001_0.01
0.1,0.01,192074.00283717,5927951,1182,BTC,BTC,1636416000,1636416000_0.01_0.1
1.0,0.1,760148.19103618,2442491,1182,BTC,BTC,1636416000,1636416000_0.1_1.0
10.0,1.0,1684257.36153082,660429,1182,BTC,BTC,1636416000,1636416000_1.0_10.0
100.0,10.0,4291542.6152551,131449,1182,BTC,BTC,1636416000,1636416000_10.0_100.0
1000.0,100.0,3988352.15817591,13984,1182,BTC,BTC,1636416000,1636416000_100.0_1000.0
10000.0,1000.0,5248337.84136954,2064,1182,BTC,BTC,1636416000,1636416000_1000.0_10000.0
100000.0,10000.0,2089713.83109315,84,1182,BTC,BTC,1636416000,1636416000_10000.0_100000.0
0.0,100000.0,573335.76569153,3,1182,BTC,BTC,1636416000,1636416000_100000.0_0.0
0.001,1e-08,4101.13605403,19918221,1182,BTC,BTC,1636502400,1636502400_1e-08_0.001
0.01,0.001,36894.31795688,9681335,1182,BTC,BTC,1636502400,1636502400_0.001_0.01
0.1,0.01,192048.14716294,5927655,1182,BTC,BTC,1636502400,1636502400_0.01_0.1
1.0,0.1,759990.6781191,2442552,1182,BTC,BTC,1636502400,1636502400_0.1_1.0
10.0,1.0,1683736.12632001,660259,1182,BTC,BTC,1636502400,1636502400_1.0_10.0
100.0,10.0,4292312.64742356,131511,1182,BTC,BTC,1636502400,1636502400_10.0_100.0
1000.0,100.0,3988516.47913023,13966,1182,BTC,BTC,1636502400,1636502400_100.0_1000.0
10000.0,1000.0,5251637.12120652,2065,1182,BTC,BTC,1636502400,1636502400_1000.0_10000.0
100000.0,10000.0,2087036.12584844,84,1182,BTC,BTC,1636502400,1636502400_10000.0_100000.0
0.0,100000.0,573335.76574925,3,1182,BTC,BTC,1636502400,1636502400_100000.0_0.0
0.001,1e-08,4094.31418496,19908850,1182,BTC,BTC,1636588800,1636588800_1e-08_0.001
0.01,0.001,36865.66453515,9673995,1182,BTC,BTC,1636588800,1636588800_0.001_0.01
0.1,0.01,192059.07560113,5926930,1182,BTC,BTC,1636588800,1636588800_0.01_0.1
1.0,0.1,760098.22708962,2443173,1182,BTC,BTC,1636588800,1636588800_0.1_1.0
10.0,1.0,1683874.86412894,660105,1182,BTC,BTC,1636588800,1636588800_1.0_10.0
100.0,10.0,4290788.976933,131537,1182,BTC,BTC,1636588800,1636588800_10.0_100.0
1000.0,100.0,3987744.63961159,13958,1182,BTC,BTC,1636588800,1636588800_100.0_1000.0
10000.0,1000.0,5238397.48741773,2066,1182,BTC,BTC,1636588800,1636588800_1000.0_10000.0
100000.0,10000.0,2103337.02966742,85,1182,BTC,BTC,1636588800,1636588800_10000.0_100000.0
0.0,100000.0,573335.76580142,3,1182,BTC,BTC,1636588800,1636588800_100000.0_0.0
0.001,1e-08,4104.27460448,19932429,1182,BTC,BTC,1636675200,1636675200_1e-08_0.001
0.01,0.001,36885.13336368,9681634,1182,BTC,BTC,1636675200,1636675200_0.001_0.01
0.1,0.01,192215.6082859,5931125,1182,BTC,BTC,1636675200,1636675200_0.01_0.1
1.0,0.1,760118.90516673,2443964,1182,BTC,BTC,1636675200,1636675200_0.1_1.0
10.0,1.0,1683855.93515591,660058,1182,BTC,BTC,1636675200,1636675200_1.0_10.0
100.0,10.0,4290532.86070014,131548,1182,BTC,BTC,1636675200,1636675200_10.0_100.0
1000.0,100.0,3989435.63745144,13973,1182,BTC,BTC,1636675200,1636675200_100.0_1000.0
10000.0,1000.0,5245220.11991925,2067,1182,BTC,BTC,1636675200,1636675200_1000.0_10000.0
100000.0,10000.0,2105780.30471246,85,1182,BTC,BTC,1636675200,1636675200_10000.0_100000.0
0.0,100000.0,563334.76561097,3,1182,BTC,BTC,1636675200,1636675200_100000.0_0.0
0.001,1e-08,4124.74168682,19980524,1182,BTC,BTC,1636761600,1636761600_1e-08_0.001
0.01,0.001,36961.88429748,9705636,1182,BTC,BTC,1636761600,1636761600_0.001_0.01
0.1,0.01,192385.63501875,5937481,1182,BTC,BTC,1636761600,1636761600_0.01_0.1
1.0,0.1,760478.91221629,2445100,1182,BTC,BTC,1636761600,1636761600_0.1_1.0
10.0,1.0,1684210.26843135,660241,1182,BTC,BTC,1636761600,1636761600_1.0_10.0
100.0,10.0,4292494.44710167,131600,1182,BTC,BTC,1636761600,1636761600_10.0_100.0
1000.0,100.0,3985749.68451967,13943,1182,BTC,BTC,1636761600,1636761600_100.0_1000.0
10000.0,1000.0,5245870.92487701,2067,1182,BTC,BTC,1636761600,1636761600_1000.0_10000.0
100000.0,10000.0,2105705.53116879,85,1182,BTC,BTC,1636761600,1636761600_10000.0_100000.0
0.0,100000.0,564457.76565313,3,1182,BTC,BTC,1636761600,1636761600_100000.0_0.0
0.001,1e-08,4128.39459228,19992255,1182,BTC,BTC,1636848000,1636848000_1e-08_0.001
0.01,0.001,37058.3185383,9732006,1182,BTC,BTC,1636848000,1636848000_0.001_0.01
0.1,0.01,192588.89031667,5945582,1182,BTC,BTC,1636848000,1636848000_0.01_0.1
1.0,0.1,760842.22015696,2446231,1182,BTC,BTC,1636848000,1636848000_0.1_1.0
10.0,1.0,1684488.06796086,660452,1182,BTC,BTC,1636848000,1636848000_1.0_10.0
100.0,10.0,4293120.71186301,131662,1182,BTC,BTC,1636848000,1636848000_10.0_100.0
1000.0,100.0,3985564.97607565,13942,1182,BTC,BTC,1636848000,1636848000_100.0_1000.0
10000.0,1000.0,5243794.04528866,2066,1182,BTC,BTC,1636848000,1636848000_1000.0_10000.0
100000.0,10000.0,2107377.65451767,85,1182,BTC,BTC,1636848000,1636848000_10000.0_100000.0
